.claude/skills/moai-workflow-loop/SKILL.md:41	PATH	OK(ROOT)	.claude/hooks/moai/handle-stop.sh	-> .claude/hooks/moai/handle-stop.sh
.claude/skills/moai-workflow-loop/SKILL.md:152	PATH	OK(ROOT)	.claude/rules/moai/languages/python.md	-> .claude/rules/moai/languages/python.md
.claude/skills/moai-workflow-loop/SKILL.md:153	PATH	OK(ROOT)	.claude/rules/moai/languages/typescript.md	-> .claude/rules/moai/languages/typescript.md
.claude/skills/moai-workflow-loop/SKILL.md:186	PATH	OK(ROOT)	.claude/hooks/moai/handle-post-tool.sh	-> .claude/hooks/moai/handle-post-tool.sh
.claude/skills/moai-workflow-loop/SKILL.md:188	PATH	OK(ROOT)	.claude/hooks/moai/handle-stop.sh	-> .claude/hooks/moai/handle-stop.sh
.claude/skills/moai-workflow-loop/SKILL.md:192	PATH	OK(ROOT)	.claude/rules/moai/development/coding-standards.md	-> .claude/rules/moai/development/coding-standards.md
internal/template/templates/.claude/skills/moai-workflow-loop/SKILL.md:27	PATH	OK(ROOT)	.claude/skills/moai/workflows/loop.md	-> internal/template/templates/.claude/skills/moai/workflows/loop.md
internal/template/templates/.claude/skills/moai-workflow-loop/SKILL.md:40	PATH	OK(ROOT+TMPL)	.claude/hooks/moai/handle-post-tool.sh	-> internal/template/templates/.claude/hooks/moai/handle-post-tool.sh
internal/template/templates/.claude/skills/moai-workflow-loop/SKILL.md:41	PATH	OK(ROOT+TMPL)	.claude/hooks/moai/handle-stop.sh	-> internal/template/templates/.claude/hooks/moai/handle-stop.sh
internal/template/templates/.claude/skills/moai-workflow-loop/SKILL.md:152	PATH	OK(ROOT)	.claude/rules/moai/languages/python.md	-> internal/template/templates/.claude/rules/moai/languages/python.md
internal/template/templates/.claude/skills/moai-workflow-loop/SKILL.md:153	PATH	OK(ROOT)	.claude/rules/moai/languages/typescript.md	-> internal/template/templates/.claude/rules/moai/languages/typescript.md
internal/template/templates/.claude/skills/moai-workflow-loop/SKILL.md:186	PATH	OK(ROOT+TMPL)	.claude/hooks/moai/handle-post-tool.sh	-> internal/template/templates/.claude/hooks/moai/handle-post-tool.sh
internal/template/templates/.claude/skills/moai-workflow-loop/SKILL.md:188	PATH	OK(ROOT+TMPL)	.claude/hooks/moai/handle-stop.sh	-> internal/template/templates/.claude/hooks/moai/handle-stop.sh
